# omega0=1, alpha=2
# theta0=0.1, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
2.927289526276688e+01 5.882884092658458e-13 -5.688499565962409e-13
2.936408808290011e+01 5.386323260047636e-13 -5.208880962194772e-13
2.945528090303334e+01 4.931631486361158e-13 -4.769654761143018e-13
2.954647372316657e+01 4.515282458415634e-13 -4.367423352498577e-13
2.963766654329980e+01 4.134046496741417e-13 -3.999074542140230e-13
2.972885936343303e+01 3.784965635284940e-13 -3.661757609537210e-13
2.982005218356626e+01 3.465330791734023e-13 -3.352861370560512e-13
2.991124500369950e+01 3.172660853344638e-13 -3.069994078008066e-13
3.000243782383273e+01 2.904683517792623e-13 -2.810965006147142e-13
3.009363064396596e+01 2.659317741996352e-13 -2.573767578408860e-13
3.018482346409919e+01 2.434657664158114e-13 -2.356563909132080e-13
3.027601628423242e+01 2.228957875546471e-13 -2.157670641036052e-13
3.036720910436565e+01 2.040619928874658e-13 -1.975545969984485e-13
3.045840192449888e+01 1.868179979599742e-13 -1.808777757663063e-13
3.054959474463211e+01 1.710297465145677e-13 -1.656072641096323e-13
3.064078756476534e+01 1.565744735006625e-13 -1.516246055541106e-13
3.073198038489857e+01 1.433397551975395e-13 -1.388213094270189e-13
3.082317320503180e+01 1.312226391421062e-13 -1.270980135154050e-13
3.091436602516503e+01 1.201288471660644e-13 -1.163637169809387e-13
3.100555884529826e+01 1.099720454078617e-13 -1.065350776454608e-13
3.109675166543149e+01 1.006731756787972e-13 -9.753576825356400e-14
3.118794448556472e+01 9.215984303363558e-14 -8.929588676974783e-14
3.127913730569795e+01 8.436575482767674e-14 -8.175141618122177e-14
3.137033012583118e+01 7.723020693769803e-14 -7.484372965641789e-14
3.146152294596441e+01 7.069761318656579e-14 -6.851913725660584e-14
3.155271576609764e+01 6.471707434335765e-14 -6.272847071631236e-14
3.164390858623087e+01 5.924198337508533e-14 -5.742670309995720e-14
3.173510140636410e+01 5.422966390488309e-14 -5.257260040944667e-14
3.182629422649733e+01 4.964103908695604e-14 -4.812840246244681e-14
3.191748704663056e+01 4.544032834261971e-14 -4.405953058555849e-14
3.200867986676379e+01 4.159476961619471e-14 -4.033431987234171e-14
3.209987268689702e+01 3.807436500598754e-14 -3.692377394465758e-14
3.219106550703025e+01 3.485164780559468e-14 -3.380134032854640e-14
3.228225832716348e+01 3.190146915568691e-14 -3.094270471415858e-14
3.237345114729671e+01 2.920080265752863e-14 -2.832560251430724e-14
3.246464396742994e+01 2.672856543791801e-14 -2.592964626912434e-14
3.255583678756317e+01 2.446545428205930e-14 -2.373616756608981e-14
3.264702960769640e+01 2.239379556706915e-14 -2.172807225629585e-14
3.273822242782963e+01 2.049740783526527e-14 -1.988970785005739e-14
3.282941524796286e+01 1.876147594390422e-14 -1.820674206866606e-14
3.292060806809609e+01 1.717243581737253e-14 -1.666605161492519e-14
3.301180088822932e+01 1.571786890967778e-14 -1.525562030375276e-14
3.310299370836255e+01 1.438640556006118e-14 -1.396444576619923e-14
3.319418652849578e+01 1.316763649323597e-14 -1.278245400624995e-14
3.328537934862901e+01 1.205203177867385e-14 -1.170042115027053e-14
3.337657216876224e+01 1.103086662099827e-14 -1.070990178437354e-14
3.346776498889547e+01 1.009615340634056e-14 -9.803163325758088e-15
3.355895780902870e+01 9.240579477879176e-15 -8.973125920590936e-15
3.365015062916194e+01 8.457450158084942e-15 -8.213307403613773e-15
3.374134344929517e+01 7.740636575776719e-15 -7.517772893703758e-15
3.383253626942840e+01 7.084527893264804e-15 -6.881088635381837e-15
3.392372908956163e+01 6.483987562909072e-15 -6.298279729030501e-15
3.401492190969486e+01 5.934313273607830e-15 -5.764791422600534e-15
3.410611472982809e+01 5.431200276301293e-15 -5.276453665085472e-15
3.419730754996132e+01 4.970707803740605e-15 -4.829448647233696e-15
3.428850037009455e+01 4.549228323740928e-15 -4.420281078045097e-15
3.437969319022778e+01 4.163459387089836e-15 -4.045750966738850e-15
3.447088601036101e+01 3.810377851389324e-15 -3.702928699243748e-15
3.456207883049424e+01 3.487216280526071e-15 -3.389132216001401e-15
3.465327165062747e+01 3.191441336332220e-15 -3.101906114121759e-15
3.474446447076070e+01 2.920733994447849e-15 -2.839002511814804e-15
3.483565729089393e+01 2.672971430545752e-15 -2.598363526656335e-15
3.492685011102716e+01 2.446210436038222e-15 -2.378105231734464e-15
3.501804293116039e+01 2.238672234254275e-15 -2.176502965162740e-15
3.510923575129362e+01 2.048728578945824e-15 -1.991977878923881e-15
3.520042857142685e+01 1.874889026936517e-15 -1.823084622605518e-15
3.529162139156008e+01 1.715789285844369e-15 -1.668500066380081e-15
3.538281421169331e+01 1.570180546159164e-15 -1.527012975632666e-15
3.547400703182654e+01 1.436919714602602e-15 -1.397514557015525e-15
3.556519985195977e+01 1.314960472702250e-15 -1.278989802462440e-15
3.565639267209300e+01 1.203345090923786e-15 -1.170509563882893e-15
3.574758549222623e+01 1.101196934579366e-15 -1.071223296922205e-15
3.583877831235946e+01 1.007713603108537e-15 -9.803524173634791e-16
3.592997113249269e+01 9.221606492537595e-16 -8.971842185002277e-16
3.602116395262592e+01 8.438658291631967e-16 -8.210663021617521e-16
3.611235677275915e+01 7.722138385840533e-16 -7.514014800601641e-16
3.620354959289238e+01 7.066414940923145e-16 -6.876431057792823e-16
3.629474241302561e+01 6.466333217685151e-16 -6.292908010696498e-16
3.638593523315884e+01 5.917175189010616e-16 -5.758865431764388e-16
3.647712805329207e+01 5.414622572031395e-16 -5.270110827317145e-16
3.656832087342530e+01 4.954722986889197e-16 -4.822806643110875e-16
