3.053323e+00 2.052763e+00
3.294395e+00 2.094843e+00
3.541701e+00 2.159720e+00
3.797795e+00 2.245433e+00
4.064907e+00 2.348353e+00
4.344735e+00 2.462920e+00
4.638212e+00 2.581489e+00
4.945260e+00 2.694475e+00
5.264606e+00 2.790994e+00
5.593689e+00 2.860092e+00
5.928750e+00 2.892436e+00
6.265126e+00 2.882060e+00
6.597719e+00 2.827586e+00
6.921552e+00 2.732433e+00
7.232289e+00 2.603938e+00
7.526596e+00 2.451727e+00
7.802306e+00 2.285929e+00
8.058387e+00 2.115739e+00
8.294781e+00 1.948571e+00
8.512168e+00 1.789776e+00
8.711740e+00 1.642775e+00
8.894989e+00 1.509391e+00
9.063545e+00 1.390254e+00
9.219061e+00 1.285171e+00
9.363135e+00 1.193430e+00
9.497264e+00 1.114026e+00
9.622815e+00 1.045821e+00
9.741026e+00 9.876431e-01
9.852995e+00 9.383559e-01
9.959694e+00 8.968881e-01
1.006198e+01 8.622517e-01
1.016058e+01 8.335447e-01
1.025615e+01 8.099475e-01
1.034923e+01 7.907149e-01
1.044030e+01 7.751667e-01
1.052974e+01 7.626771e-01
1.061788e+01 7.526660e-01
1.070497e+01 7.445905e-01
1.079121e+01 7.379388e-01
1.087673e+01 7.322258e-01
1.096162e+01 7.269912e-01
1.104591e+01 7.217995e-01
1.112958e+01 7.162422e-01
1.121256e+01 7.099421e-01
1.129475e+01 7.025591e-01
1.137600e+01 6.937967e-01
1.145614e+01 6.834097e-01
1.153496e+01 6.712113e-01
1.161226e+01 6.570796e-01
1.168780e+01 6.409627e-01
1.176134e+01 6.228812e-01
