# omega0=1, alpha=0.5
# theta0=0.1, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
1.796498556624634e+01 -1.599474478440408e-04 1.149684808969267e-03
1.805617838637957e+01 -5.694612399442514e-05 1.108044850375577e-03
1.814737120651280e+01 4.192678817322045e-05 1.059259404982556e-03
1.823856402664603e+01 1.360520830718355e-04 1.004043286084970e-03
1.832975684677927e+01 2.248767231450755e-04 9.431316872399109e-04
1.842094966691250e+01 3.079153823389051e-04 8.772733013106972e-04
1.851214248704573e+01 3.847513707029137e-04 8.072236365474642e-04
1.860333530717896e+01 4.550369601948212e-04 7.337385752222211e-04
1.869452812731219e+01 5.184931357315386e-04 6.575682163365356e-04
1.878572094744542e+01 5.749087991277294e-04 5.794510397612695e-04
1.887691376757865e+01 6.241394567754691e-04 5.001084248909404e-04
1.896810658771188e+01 6.661054247373635e-04 4.202395525403177e-04
1.905929940784511e+01 7.007895873450335e-04 3.405167144166793e-04
1.915049222797834e+01 7.282347474133451e-04 2.615810501052168e-04
1.924168504811157e+01 7.485406077996398e-04 1.840387271431848e-04
1.933287786824480e+01 7.618604252611776e-04 1.084575754644648e-04
1.942407068837803e+01 7.683973784006964e-04 3.536418330211762e-05
1.951526350851126e+01 7.684006919499140e-04 -3.475854242817302e-05
1.960645632864449e+01 7.621615597369714e-04 -1.014733521488424e-04
1.969764914877772e+01 7.500089084317361e-04 -1.643901706570132e-04
1.978884196891095e+01 7.323050435800619e-04 -2.231671633114855e-04
1.988003478904418e+01 7.094412185440721e-04 -2.775113628045786e-04
1.997122760917741e+01 6.818331657813865e-04 -3.271788710131046e-04
2.006242042931064e+01 6.499166284445367e-04 -3.719746532284916e-04
2.015361324944387e+01 6.141429285862925e-04 -4.117519446062211e-04
2.024480606957710e+01 5.749746063419229e-04 -4.464112909405372e-04
2.033599888971033e+01 5.328811623508396e-04 -4.758992478556214e-04
2.042719170984356e+01 4.883349334033945e-04 -5.002067642055152e-04
2.051838452997679e+01 4.418071288798151e-04 -5.193672768908317e-04
2.060957735011002e+01 3.937640530133341e-04 -5.334545454319659e-04
2.070077017024325e+01 3.446635353842676e-04 -5.425802554895299e-04
2.079196299037648e+01 2.949515893614962e-04 -5.468914210987164e-04
2.088315581050971e+01 2.450593154772175e-04 -5.465676156927905e-04
2.097434863064294e+01 1.954000639739828e-04 -5.418180620413368e-04
2.106554145077617e+01 1.463668680229148e-04 -5.328786110323428e-04
2.115673427090940e+01 9.833015640061210e-05 -5.200086387962624e-04
2.124792709104263e+01 5.163575175030078e-05 -5.034878910188408e-04
2.133911991117586e+01 6.603157959740797e-06 -4.836133024327783e-04
2.143031273130909e+01 -3.647586231778623e-05 -4.606958184324103e-04
2.152150555144232e+01 -7.733842137589391e-05 -4.350572445373807e-04
