# omega0=1, alpha=0.1
# theta0=0.1, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
3.711547779422468e+01 1.210618316113044e-02 9.298084127900961e-03
3.720667061435791e+01 1.289892822132516e-02 8.077850349830298e-03
3.729786343449114e+01 1.357777227233847e-02 6.801874421599078e-03
3.738905625462437e+01 1.413813397830568e-02 5.481217616822000e-03
3.748024907475760e+01 1.457645370111313e-02 4.127210142645448e-03
3.757144189489083e+01 1.489021364877217e-02 2.751355000850627e-03
3.766263471502406e+01 1.507794922591510e-02 1.365231309627662e-03
3.775382753515729e+01 1.513925157379547e-02 -1.960211325418627e-05
3.784502035529052e+01 1.507476135977147e-02 -1.391702115473365e-03
3.793621317542375e+01 1.488615394762905e-02 -2.739834749359080e-03
3.802740599555698e+01 1.457611614971599e-02 -4.053066233485253e-03
3.811859881569021e+01 1.414831482918784e-02 -5.320850612721391e-03
3.820979163582344e+01 1.360735768520873e-02 -6.533113426024507e-03
3.830098445595667e+01 1.295874661522962e-02 -7.680330729576358e-03
3.839217727608990e+01 1.220882410602828e-02 -8.753602866008891e-03
3.848337009622313e+01 1.136471315861575e-02 -9.744722418111935e-03
3.857456291635636e+01 1.043425130099565e-02 -1.064623583724780e-02
3.866575573648959e+01 9.425919286740770e-03 -1.145149829234234e-02
3.875694855662282e+01 8.348765116096283e-03 -1.215472134438080e-02
3.884814137675605e+01 7.212324049538994e-03 -1.275101311336901e-02
3.893933419688928e+01 6.026535311167785e-03 -1.323641066924630e-02
3.903052701702251e+01 4.801656200767699e-03 -1.360790444473529e-02
3.912171983715574e+01 3.548174348724325e-03 -1.386345453602789e-02
3.921291265728897e+01 2.276718857063857e-03 -1.400199882594647e-02
3.930410547742220e+01 9.979710727100262e-04 -1.402345293316839e-02
3.939529829755543e+01 -2.774242644083341e-04 -1.392870205962922e-02
3.948649111768867e+01 -1.538946765428415e-03 -1.371958487568581e-02
3.957768393782190e+01 -2.776286311575623e-03 -1.339886964839271e-02
3.966887675795513e+01 -3.979426452549379e-03 -1.297022288170647e-02
3.976006957808836e+01 -5.138724615984634e-03 -1.243817079799392e-02
3.985126239822159e+01 -6.244988492370260e-03 -1.180805404733376e-02
3.994245521835482e+01 -7.289547997506346e-03 -1.108597608426306e-02
4.003364803848805e+01 -8.264322256934088e-03 -1.027874570038798e-02
4.012484085862128e+01 -9.161881103355592e-03 -9.393814245266514e-03
4.021603367875451e+01 -9.975500628425815e-03 -8.439208106862831e-03
4.030722649888774e+01 -1.069921238396823e-02 -7.423457056416393e-03
4.039841931902097e+01 -1.132784588414276e-02 -6.355519090577607e-03
4.048961213915420e+01 -1.185706411886863e-02 -5.244702426013409e-03
4.058080495928743e+01 -1.228339184935644e-02 -4.100585318315508e-03
4.067199777942066e+01 -1.260423651841036e-02 -2.932934387940640e-03
4.076319059955389e+01 -1.281790167070164e-02 -1.751622141111856e-03
4.085438341968712e+01 -1.292359284097180e-02 -5.665443731901815e-04
4.094557623982035e+01 -1.292141593059106e-02 6.124618639006878e-04
4.103676905995358e+01 -1.281236815457839e-02 1.775699059904916e-03
4.112796188008681e+01 -1.259832170160203e-02 2.913688156315661e-03
4.121915470022004e+01 -1.228200030815953e-02 4.017244935994252e-03
4.131034752035327e+01 -1.186694900463511e-02 5.077553286300244e-03
4.140154034048650e+01 -1.135749734482522e-02 6.086234760551644e-03
4.149273316061973e+01 -1.075871648140410e-02 7.035413897789449e-03
4.158392598075296e+01 -1.007637049729030e-02 7.917778800008882e-03
4.167511880088619e+01 -9.316862446618071e-03 8.726636508942499e-03
4.176631162101942e+01 -8.487175598688088e-03 9.455962770813058e-03
4.185750444115265e+01 -7.594810413575022e-03 1.010044582686379e-02
4.194869726128588e+01 -6.647717808743767e-03 1.065552391953904e-02
4.203989008141911e+01 -5.654229301845727e-03 1.111741625851783e-02
4.213108290155234e+01 -4.622984635645249e-03 1.148314724695685e-02
4.222227572168557e+01 -3.562857506618433e-03 1.175056382581079e-02
4.231346854181880e+01 -2.482880029070826e-03 1.191834585247771e-02
4.240466136195203e+01 -1.392166571580543e-03 1.198600948875595e-02
4.249585418208526e+01 -2.998376021802854e-04 1.195390363167719e-02
4.258704700221849e+01 7.850558270160112e-04 1.182319947867179e-02
4.267823982235172e+01 1.853606335971925e-03 1.159587337520370e-02
4.276943264248495e+01 2.897122609932710e-03 1.127468314797144e-02
4.286062546261818e+01 3.907199346879386e-03 1.086313817951489e-02
4.295181828275141e+01 4.875784202072742e-03 1.036546353012948e-02
4.304301110288464e+01 5.795241202589069e-03 9.786558459936208e-03
4.313420392301787e+01 6.658410138935548e-03 9.131949747397792e-03
4.322539674315110e+01 7.458661478807538e-03 8.407740240159670e-03
4.331658956328433e+01 8.189946389447526e-03 7.620553109532746e-03
4.340778238341756e+01 8.846841499495689e-03 6.777472310975288e-03
4.349897520355079e+01 9.424588078274902e-03 5.885979779378622e-03
4.359016802368402e+01 9.919125359702470e-03 4.953889909669718e-03
4.368136084381725e+01 1.032711778903005e-02 3.989281890117842e-03
4.377255366395048e+01 1.064597602293881e-02 3.000430467720986e-03
4.386374648408371e+01 1.087387156671224e-02 1.995735732143352e-03
4.395493930421694e+01 1.100974498582988e-02 9.836525069081377e-04
4.404613212435017e+01 1.105330768292969e-02 -2.738006601410916e-05
4.413732494448340e+01 1.100503728424282e-02 -1.029008169345602e-03
4.422851776461663e+01 1.086616673188842e-02 -2.013031614333954e-03
4.431971058474986e+01 1.063866722941650e-02 -2.971470254507176e-03
4.441090340488309e+01 1.032522523730999e-02 -3.896627979099000e-03
4.450209622501632e+01 9.929213762421146e-03 -4.781153780467502e-03
4.459328904514955e+01 9.454658230164505e-03 -5.618099418244612e-03
4.468448186528278e+01 8.906197270378332e-03 -6.400973234969702e-03
4.477567468541601e+01 8.289038786781656e-03 -7.123789713316293e-03
4.486686750554924e+01 7.608911715603950e-03 -7.781114403433993e-03
4.495806032568247e+01 6.872013910983360e-03 -8.368103890092172e-03
4.504925314581570e+01 6.084956622881221e-03 -8.880540512898610e-03
4.514044596594893e+01 5.254706057340615e-03 -9.314861598523750e-03
4.523163878608216e+01 4.388522528752734e-03 -9.668183011216053e-03
4.532283160621540e+01 3.493897729249876e-03 -9.938316876552795e-03
4.541402442634863e+01 2.578490651317699e-03 -1.012378338292335e-02
4.550521724648186e+01 1.650062706149688e-03 -1.022381661526401e-02
4.559641006661509e+01 7.164125821304110e-04 -1.023836442562140e-02
4.568760288674832e+01 -2.146886148520576e-04 -1.016808239477772e-02
4.577879570688155e+01 -1.135561404743822e-03 -1.001432198798888e-02
4.586998852701478e+01 -2.038680637369069e-03 -9.779113055436340e-03
4.596118134714801e+01 -2.916736350075711e-03 -9.465140873860061e-03
4.605237416728124e+01 -3.762692291808412e-03 -9.075717969625171e-03
4.614356698741447e+01 -4.569841650248546e-03 -8.614751004807294e-03
4.623475980754770e+01 -5.331859546118760e-03 -8.086703046417594e-03
4.632595262768093e+01 -6.042851889582734e-03 -7.496551574319268e-03
4.641714544781416e+01 -6.697400227582621e-03 -6.849742615439774e-03
4.650833826794739e+01 -7.290602247628376e-03 -6.152141420324315e-03
4.659953108808062e+01 -7.818107642646522e-03 -5.409980122712618e-03
4.669072390821385e+01 -8.276149082656298e-03 -4.629802843500533e-03
4.678191672834708e+01 -8.661568081902705e-03 -3.818408717058106e-03
4.687310954848031e+01 -8.971835594263603e-03 -2.982793330342864e-03
4.696430236861354e+01 -9.205067214882264e-03 -2.130089073534847e-03
4.705549518874677e+01 -9.360032911675992e-03 -1.267504905026448e-03
4.714668800888000e+01 -9.436161256255514e-03 -4.022660335562160e-04
4.723788082901323e+01 -9.433538169482933e-03 4.584459838580313e-04
4.732907364914646e+01 -9.352900242028884e-03 1.307552237667002e-03
4.742026646927969e+01 -9.195622734502182e-03 2.138134076722368e-03
4.751145928941292e+01 -8.963702404669467e-03 2.943488871671535e-03
4.760265210954615e+01 -8.659735350622890e-03 3.717183487456803e-03
4.769384492967938e+01 -8.286890098171767e-03 4.453105044334315e-03
4.778503774981261e+01 -7.848876197927379e-03 5.145508572808225e-03
4.787623056994584e+01 -7.349908632236331e-03 5.789061196839703e-03
4.796742339007907e+01 -6.794668364035815e-03 6.378882511396270e-03
4.805861621021230e+01 -6.188259388615658e-03 6.910580854592088e-03
4.814980903034553e+01 -5.536162674963691e-03 7.380285211053247e-03
4.824100185047876e+01 -4.844187405655720e-03 7.784672521423653e-03
4.833219467061199e+01 -4.118419942970724e-03 8.120990212790287e-03
4.842338749074522e+01 -3.365170963936289e-03 8.387073805918476e-03
4.851458031087845e+01 -2.590921218240898e-03 8.581359497202920e-03
4.860577313101168e+01 -1.802266370322021e-03 8.702891655801570e-03
4.869696595114491e+01 -1.005861390418995e-03 8.751325219163509e-03
4.878815877127814e+01 -2.083649589673139e-04 8.726923012721008e-03
4.887935159141137e+01 5.836156555600016e-04 8.630548061522877e-03
4.897054441154460e+01 1.363578793321108e-03 8.463651002679025e-03
4.906173723167783e+01 2.125181233996230e-03 8.228252747311754e-03
4.915293005181106e+01 2.862289236928982e-03 7.926922578928986e-03
4.924412287194429e+01 3.569027384262267e-03 7.562751911426812e-03
4.933531569207752e+01 4.239824842739124e-03 7.139323963994886e-03
4.942650851221075e+01 4.869458684759634e-03 6.660679641763680e-03
4.951770133234398e+01 5.453093936960845e-03 6.131279939852345e-03
4.960889415247721e+01 5.986320054757151e-03 5.555965214333806e-03
4.970008697261044e+01 6.465183553664943e-03 4.939911686346432e-03
4.979127979274367e+01 6.886216562543717e-03 4.288585564997963e-03
4.988247261287690e+01 7.246461099809864e-03 3.607695190709184e-03
4.997366543301013e+01 7.543488910903611e-03 2.903141613146398e-03

