# omega0=1, alpha=0.2
# theta0=-0.81, theta_dot0=0.1234
# t_start=0, t_end=100, h=0.0116355
#   t          x(t)                 v(t)       
9.343329262344056e+01 1.595258292403452e+00 2.224370895897123e+00
9.354964790690687e+01 1.850335762887148e+00 2.160845045063003e+00
9.366600319037317e+01 2.098411800323549e+00 2.105066357606032e+00
9.378235847383948e+01 2.340727141923600e+00 2.062656541222079e+00
9.389871375730579e+01 2.579102138949953e+00 2.037952730472805e+00
9.401506904077209e+01 2.815787833200912e+00 2.034030312651927e+00
9.413142432423840e+01 3.053322661865457e+00 2.052762579982053e+00
9.424777960770470e+01 3.294394521793941e+00 2.094842826154081e+00
9.436413489117101e+01 3.541700732841812e+00 2.159720438991683e+00
9.448049017463731e+01 3.797794516855994e+00 2.245432832128594e+00
9.459684545810362e+01 4.064906588897627e+00 2.348352702501854e+00
9.471320074156992e+01 4.344735493498746e+00 2.462919972396190e+00
9.482955602503623e+01 4.638211876791232e+00 2.581488793124187e+00
9.494591130850253e+01 4.945260454991608e+00 2.694474668508786e+00
9.506226659196884e+01 5.264606111898249e+00 2.790993835580462e+00
9.517862187543514e+01 5.593688596681244e+00 2.860091819987513e+00
9.529497715890145e+01 5.928749745423374e+00 2.892435549754385e+00
9.541133244236775e+01 6.265125944093405e+00 2.882059901799420e+00
9.552768772583406e+01 6.597718791250069e+00 2.827585800737161e+00
9.564404300930036e+01 6.921552138624336e+00 2.732433266309760e+00
9.576039829276667e+01 7.232288717250412e+00 2.603938384253037e+00
9.587675357623297e+01 7.526595675971836e+00 2.451726932429824e+00
9.599310885969928e+01 7.802305819301949e+00 2.285928620318471e+00
9.610946414316558e+01 8.058387495453230e+00 2.115738890824143e+00
9.622581942663189e+01 8.294780530441423e+00 1.948570630635948e+00
9.634217471009819e+01 8.512167789191508e+00 1.789776369820941e+00
9.645852999356450e+01 8.711739865525644e+00 1.642775083874976e+00
9.657488527703080e+01 8.894988592632219e+00 1.509390981257682e+00
9.669124056049711e+01 9.063544719012713e+00 1.390253854591043e+00
9.680759584396341e+01 9.219061106408654e+00 1.285170886318799e+00
9.692395112742972e+01 9.363135403684502e+00 1.193429937752268e+00
9.704030641089602e+01 9.497263531159053e+00 1.114026254105684e+00
9.715666169436233e+01 9.622815437440057e+00 1.045820658373342e+00
9.727301697782863e+01 9.741025942652378e+00 9.876431213703668e-01
9.738937226129494e+01 9.852995149249743e+00 9.383558705025968e-01
9.750572754476124e+01 9.959694440125563e+00 8.968881076807516e-01
9.762208282822755e+01 1.006197533147445e+01 8.622516996744164e-01
9.773843811169385e+01 1.016057938735156e+01 8.335446939647770e-01
9.785479339516016e+01 1.025614807715274e+01 8.099474845589447e-01
9.797114867862646e+01 1.034923192560741e+01 7.907149346674263e-01
9.808750396209277e+01 1.044029862307262e+01 7.751666835423534e-01
9.820385924555907e+01 1.052973997714276e+01 7.626771233851449e-01
9.832021452902538e+01 1.061787772860234e+01 7.526660351411144e-01
9.843656981249168e+01 1.070496834929736e+01 7.445905418745800e-01
9.855292509595799e+01 1.079120700238190e+01 7.379388156768878e-01
9.866928037942429e+01 1.087673088640469e+01 7.322258145997249e-01
9.878563566289060e+01 1.096162220925584e+01 7.269911984630333e-01
9.890199094635690e+01 1.104591104847941e+01 7.217994554101889e-01
9.901834622982321e+01 1.112957835131203e+01 7.162421523694934e-01
9.913470151328951e+01 1.121255931048792e+01 7.099420974852262e-01
9.925105679675582e+01 1.129474731968546e+01 7.025590734358360e-01
9.936741208022212e+01 1.137599866544199e+01 6.937966756823042e-01
9.948376736368843e+01 1.145613805163690e+01 6.834096818493546e-01
9.960012264715473e+01 1.153496498108133e+01 6.712113025651193e-01
9.971647793062104e+01 1.161226094092344e+01 6.570796343536933e-01
9.983283321408734e+01 1.168779726049995e+01 6.409626618671040e-01
9.994918849755365e+01 1.176134343878826e+01 6.228812434504848e-01

